CrimeDateTime,RAPE,LARCENY,AGG. ASSAULT,LARCENY FROM AUTO,BURGLARY,COMMON ASSAULT,AUTO THEFT,ROBBERY,ROBBERY - COMMERCIAL,ARSON,ROBBERY - CARJACKING,HOMICIDE,SHOOTING
2011-10-12 00:00:00+00:00,1.0,29,10,25,26,18,7,10,1,1.0,1.0,,
2011-10-13 00:00:00+00:00,0.0,31,19,29,35,27,8,11,0,0.0,0.0,,
2011-10-14 00:00:00+00:00,0.0,37,17,31,40,40,14,14,0,0.0,0.0,,
2011-10-15 00:00:00+00:00,1.0,27,19,22,23,46,9,4,0,0.0,3.0,,
2011-10-16 00:00:00+00:00,1.0,30,8,19,19,32,11,13,3,0.0,0.0,,
2011-10-17 00:00:00+00:00,3.0,43,15,19,36,22,13,18,1,0.0,1.0,,
2011-10-18 00:00:00+00:00,0.0,20,13,15,26,29,13,9,1,0.0,0.0,,
2011-10-19 00:00:00+00:00,2.0,31,11,18,40,19,11,4,2,0.0,0.0,,
2011-10-20 00:00:00+00:00,0.0,19,11,12,26,23,11,10,1,0.0,1.0,,
2011-10-21 00:00:00+00:00,1.0,41,14,22,39,25,14,13,7,0.0,2.0,,
2011-10-22 00:00:00+00:00,0.0,31,13,31,22,30,6,16,0,0.0,2.0,,
2011-10-23 00:00:00+00:00,1.0,26,18,23,14,30,9,9,0,0.0,0.0,,
2011-10-24 00:00:00+00:00,2.0,40,8,23,45,24,10,8,0,0.0,1.0,,
2011-10-25 00:00:00+00:00,1.0,35,14,27,32,21,11,9,0,2.0,0.0,,
2011-10-26 00:00:00+00:00,0.0,31,7,23,29,21,9,8,0,1.0,1.0,,
2011-10-27 00:00:00+00:00,1.0,27,13,21,20,30,9,7,0,1.0,0.0,,
2011-10-28 00:00:00+00:00,0.0,33,9,29,21,23,11,8,0,0.0,0.0,,
2011-10-29 00:00:00+00:00,0.0,35,11,26,20,29,11,8,2,0.0,0.0,,
2011-10-30 00:00:00+00:00,0.0,24,14,25,24,29,6,5,0,0.0,1.0,,
2011-10-31 00:00:00+00:00,0.0,31,7,31,40,21,15,10,2,1.0,3.0,,
2011-11-01 00:00:00+00:00,1.0,40,10,15,24,28,10,11,0,2.0,0.0,,
2011-11-02 00:00:00+00:00,0.0,38,20,21,37,25,9,9,1,1.0,0.0,,
2011-11-03 00:00:00+00:00,0.0,31,17,23,25,24,12,5,4,0.0,2.0,,
2011-11-04 00:00:00+00:00,2.0,32,16,21,33,29,9,14,2,2.0,0.0,,
2011-11-05 00:00:00+00:00,1.0,34,19,31,25,25,12,7,6,0.0,1.0,,
2011-11-06 00:00:00+00:00,0.0,26,21,29,21,26,8,9,0,0.0,2.0,,
2011-11-07 00:00:00+00:00,0.0,23,15,31,30,36,19,10,2,0.0,0.0,,
2011-11-08 00:00:00+00:00,1.0,35,19,26,19,20,8,8,5,0.0,1.0,,
2011-11-09 00:00:00+00:00,1.0,40,18,20,32,21,18,10,0,1.0,0.0,,
2011-11-10 00:00:00+00:00,2.0,33,11,31,44,18,7,6,1,1.0,0.0,,
2011-11-11 00:00:00+00:00,0.0,32,9,34,23,21,12,8,0,0.0,0.0,,
2011-11-12 00:00:00+00:00,0.0,24,16,27,28,27,7,8,1,5.0,0.0,,
2011-11-13 00:00:00+00:00,4.0,17,13,30,22,29,13,10,2,5.0,0.0,,
2011-11-14 00:00:00+00:00,1.0,24,11,33,29,31,14,10,2,2.0,1.0,,
2011-11-15 00:00:00+00:00,1.0,31,18,31,28,26,12,11,0,1.0,0.0,,
2011-11-16 00:00:00+00:00,1.0,22,10,13,24,25,11,11,2,3.0,0.0,,
2011-11-17 00:00:00+00:00,0.0,29,9,23,29,22,9,9,1,0.0,1.0,,
2011-11-18 00:00:00+00:00,0.0,25,18,19,19,27,12,5,0,2.0,1.0,,
2011-11-19 00:00:00+00:00,0.0,31,15,22,21,32,7,9,1,0.0,0.0,,
2011-11-20 00:00:00+00:00,3.0,19,9,32,14,26,12,18,2,1.0,0.0,,
2011-11-21 00:00:00+00:00,2.0,30,12,28,24,16,17,7,2,1.0,0.0,,
2011-11-22 00:00:00+00:00,0.0,21,8,20,33,26,11,11,2,2.0,0.0,,
2011-11-23 00:00:00+00:00,3.0,42,7,22,31,24,19,8,2,0.0,0.0,,
2011-11-24 00:00:00+00:00,4.0,20,15,29,25,20,2,6,0,0.0,1.0,,
2011-11-25 00:00:00+00:00,1.0,28,11,22,28,22,11,7,2,2.0,0.0,,
2011-11-26 00:00:00+00:00,2.0,22,14,23,23,25,11,15,3,3.0,0.0,,
2011-11-27 00:00:00+00:00,0.0,17,12,14,19,25,13,11,0,0.0,0.0,,
2011-11-28 00:00:00+00:00,2.0,33,18,20,33,28,11,11,0,2.0,0.0,,
2011-11-29 00:00:00+00:00,0.0,31,7,13,29,24,11,15,1,0.0,0.0,,
2011-11-30 00:00:00+00:00,0.0,33,11,12,26,31,11,12,2,0.0,0.0,,
2011-12-01 00:00:00+00:00,0.0,35,10,13,35,32,6,6,4,1.0,0.0,,
2011-12-02 00:00:00+00:00,0.0,32,7,21,23,40,16,8,2,1.0,0.0,,
2011-12-03 00:00:00+00:00,0.0,26,17,15,26,27,14,5,1,0.0,0.0,,
2011-12-04 00:00:00+00:00,1.0,20,13,15,14,26,10,13,0,2.0,0.0,,
2011-12-05 00:00:00+00:00,1.0,41,14,9,31,14,8,15,1,1.0,0.0,,
2011-12-06 00:00:00+00:00,2.0,23,7,13,28,33,13,8,0,0.0,0.0,,
2011-12-07 00:00:00+00:00,0.0,27,8,10,31,21,8,14,1,1.0,0.0,,
2011-12-08 00:00:00+00:00,0.0,26,9,7,22,19,8,8,0,1.0,0.0,,
2011-12-09 00:00:00+00:00,4.0,33,11,15,30,20,6,10,0,0.0,0.0,,
2011-12-10 00:00:00+00:00,1.0,30,9,17,18,27,13,1,0,0.0,0.0,,
2011-12-11 00:00:00+00:00,1.0,28,14,12,18,42,10,6,0,0.0,0.0,,
2011-12-12 00:00:00+00:00,0.0,21,13,17,29,19,15,6,0,1.0,0.0,,
2011-12-13 00:00:00+00:00,0.0,35,18,24,34,17,9,12,0,2.0,0.0,,
2011-12-14 00:00:00+00:00,1.0,37,14,12,29,29,8,13,2,1.0,0.0,,
2011-12-15 00:00:00+00:00,0.0,40,14,11,32,32,13,13,2,4.0,1.0,,
2011-12-16 00:00:00+00:00,1.0,32,12,12,31,33,12,11,2,0.0,1.0,,
2011-12-17 00:00:00+00:00,0.0,16,15,14,24,23,9,13,0,1.0,2.0,,
2011-12-18 00:00:00+00:00,1.0,18,11,13,16,20,3,12,1,1.0,1.0,,
2011-12-19 00:00:00+00:00,2.0,31,8,12,37,29,12,14,2,2.0,0.0,,
2011-12-20 00:00:00+00:00,0.0,16,17,11,35,20,9,11,2,1.0,1.0,,
2011-12-21 00:00:00+00:00,0.0,26,7,17,32,22,12,13,0,0.0,2.0,,
2011-12-22 00:00:00+00:00,0.0,36,15,14,31,34,12,10,2,1.0,1.0,,
2011-12-23 00:00:00+00:00,1.0,23,19,8,35,23,13,13,2,0.0,1.0,,
2011-12-24 00:00:00+00:00,0.0,33,6,15,28,24,12,14,2,1.0,1.0,,
2011-12-25 00:00:00+00:00,0.0,16,7,6,20,30,3,7,0,0.0,0.0,,
2011-12-26 00:00:00+00:00,3.0,16,13,15,19,20,10,12,2,0.0,0.0,,
2011-12-27 00:00:00+00:00,0.0,19,7,14,20,16,13,7,2,1.0,2.0,,
2011-12-28 00:00:00+00:00,0.0,23,4,16,17,28,8,5,2,2.0,0.0,,
2011-12-29 00:00:00+00:00,1.0,26,8,20,20,28,12,10,2,1.0,0.0,,
2011-12-30 00:00:00+00:00,0.0,24,19,12,32,19,6,15,0,0.0,0.0,,
2011-12-31 00:00:00+00:00,0.0,25,12,9,19,30,3,11,0,0.0,0.0,,
2012-01-01 00:00:00+00:00,8.0,32,26,24,29,49,6,3,1,2.0,0.0,,
2012-01-02 00:00:00+00:00,0.0,22,11,20,18,16,6,8,0,0.0,2.0,,
2012-01-03 00:00:00+00:00,0.0,28,14,7,17,15,8,6,1,1.0,0.0,2.0,
2012-01-04 00:00:00+00:00,1.0,18,16,7,34,26,10,8,0,0.0,0.0,0.0,
2012-01-05 00:00:00+00:00,0.0,30,12,7,27,21,10,11,1,1.0,1.0,1.0,
2012-01-06 00:00:00+00:00,0.0,34,6,12,21,29,8,10,0,0.0,0.0,1.0,
2012-01-07 00:00:00+00:00,0.0,30,13,15,16,28,7,9,0,1.0,0.0,0.0,
2012-01-08 00:00:00+00:00,1.0,19,12,16,18,24,11,4,1,0.0,0.0,1.0,
2012-01-09 00:00:00+00:00,0.0,13,12,14,22,22,9,5,0,2.0,1.0,0.0,
2012-01-10 00:00:00+00:00,0.0,35,6,14,21,33,9,8,1,1.0,0.0,0.0,
2012-01-11 00:00:00+00:00,1.0,18,16,12,24,17,11,9,1,0.0,0.0,0.0,
2012-01-12 00:00:00+00:00,1.0,25,6,13,19,26,10,6,1,0.0,2.0,1.0,
2012-01-13 00:00:00+00:00,0.0,25,6,17,23,29,4,12,0,1.0,1.0,0.0,
2012-01-14 00:00:00+00:00,1.0,23,18,11,22,21,6,12,1,1.0,0.0,0.0,
2012-01-15 00:00:00+00:00,1.0,11,15,8,18,27,6,11,0,0.0,1.0,0.0,
2012-01-16 00:00:00+00:00,0.0,20,11,9,14,16,8,8,0,1.0,0.0,0.0,
2012-01-17 00:00:00+00:00,0.0,27,17,21,26,17,9,12,3,3.0,0.0,0.0,
2012-01-18 00:00:00+00:00,2.0,31,10,16,20,26,13,19,2,0.0,0.0,1.0,
2012-01-19 00:00:00+00:00,1.0,29,8,20,23,19,6,12,1,0.0,0.0,1.0,
2012-01-20 00:00:00+00:00,0.0,26,14,19,30,19,12,6,0,2.0,0.0,1.0,1.0
2012-01-21 00:00:00+00:00,0.0,24,15,10,18,17,8,6,1,1.0,0.0,0.0,0.0
2012-01-22 00:00:00+00:00,0.0,25,11,11,16,31,6,9,0,1.0,0.0,0.0,0.0
2012-01-23 00:00:00+00:00,0.0,24,9,18,32,33,16,14,1,1.0,0.0,0.0,0.0
2012-01-24 00:00:00+00:00,0.0,28,9,15,22,23,10,9,2,3.0,0.0,0.0,0.0
2012-01-25 00:00:00+00:00,0.0,33,11,15,21,23,12,8,1,0.0,0.0,0.0,0.0
2012-01-26 00:00:00+00:00,0.0,23,9,19,18,21,5,11,0,3.0,0.0,0.0,0.0
2012-01-27 00:00:00+00:00,2.0,25,8,17,23,21,10,18,0,1.0,1.0,1.0,0.0
2012-01-28 00:00:00+00:00,3.0,30,15,29,23,23,8,9,1,4.0,0.0,0.0,0.0
2012-01-29 00:00:00+00:00,0.0,28,11,24,15,28,11,6,2,0.0,1.0,1.0,0.0
2012-01-30 00:00:00+00:00,0.0,21,15,19,21,17,10,10,1,1.0,0.0,0.0,0.0
2012-01-31 00:00:00+00:00,0.0,32,13,16,25,16,10,10,2,0.0,0.0,0.0,0.0
2012-02-01 00:00:00+00:00,3.0,24,15,10,29,33,14,14,1,1.0,0.0,2.0,1.0
2012-02-02 00:00:00+00:00,0.0,28,17,7,16,31,5,8,0,0.0,2.0,0.0,0.0
2012-02-03 00:00:00+00:00,0.0,32,9,11,27,34,2,8,1,1.0,0.0,0.0,0.0
2012-02-04 00:00:00+00:00,0.0,28,9,14,15,20,7,5,2,0.0,0.0,0.0,0.0
2012-02-05 00:00:00+00:00,4.0,23,8,12,16,35,11,3,2,0.0,0.0,0.0,0.0
2012-02-06 00:00:00+00:00,0.0,24,11,8,25,35,10,7,4,1.0,0.0,1.0,0.0
2012-02-07 00:00:00+00:00,0.0,26,6,14,14,25,4,6,1,0.0,0.0,0.0,0.0
2012-02-08 00:00:00+00:00,0.0,33,9,9,24,19,9,5,0,1.0,0.0,0.0,0.0
2012-02-09 00:00:00+00:00,1.0,26,8,12,17,12,8,8,0,1.0,0.0,1.0,0.0
2012-02-10 00:00:00+00:00,1.0,19,11,18,22,18,9,6,1,1.0,1.0,0.0,0.0
2012-02-11 00:00:00+00:00,0.0,20,23,12,12,29,6,13,0,1.0,2.0,0.0,0.0
2012-02-12 00:00:00+00:00,0.0,22,12,12,24,15,9,5,0,1.0,0.0,1.0,0.0
2012-02-13 00:00:00+00:00,1.0,20,9,15,21,25,10,7,0,1.0,0.0,1.0,0.0
2012-02-14 00:00:00+00:00,0.0,13,9,14,12,32,8,8,0,0.0,0.0,0.0,0.0
2012-02-15 00:00:00+00:00,1.0,25,13,19,21,28,10,5,0,2.0,0.0,0.0,0.0
2012-02-16 00:00:00+00:00,0.0,24,8,16,9,31,6,6,2,0.0,0.0,0.0,0.0
2012-02-17 00:00:00+00:00,2.0,33,19,9,28,31,11,8,0,0.0,0.0,0.0,0.0
2012-02-18 00:00:00+00:00,0.0,24,13,29,16,24,10,5,1,1.0,1.0,0.0,0.0
2012-02-19 00:00:00+00:00,1.0,22,12,15,17,24,5,6,0,0.0,1.0,1.0,0.0
2012-02-20 00:00:00+00:00,3.0,30,9,10,21,33,10,4,0,1.0,0.0,0.0,0.0
2012-02-21 00:00:00+00:00,0.0,21,13,20,23,20,5,5,4,2.0,0.0,0.0,0.0
2012-02-22 00:00:00+00:00,0.0,18,19,27,17,23,3,5,0,2.0,0.0,0.0,0.0
2012-02-23 00:00:00+00:00,1.0,26,13,19,24,24,4,5,0,0.0,0.0,1.0,0.0
2012-02-24 00:00:00+00:00,1.0,26,10,21,25,19,10,5,0,2.0,0.0,0.0,0.0
2012-02-25 00:00:00+00:00,0.0,25,12,11,20,21,10,3,0,1.0,1.0,1.0,0.0
2012-02-26 00:00:00+00:00,0.0,13,10,11,10,21,2,6,1,1.0,0.0,0.0,0.0
2012-02-27 00:00:00+00:00,2.0,31,18,17,26,22,13,13,2,2.0,0.0,1.0,0.0
2012-02-28 00:00:00+00:00,0.0,19,5,21,18,17,11,3,1,0.0,0.0,0.0,0.0
2012-02-29 00:00:00+00:00,0.0,29,9,21,26,24,5,4,1,1.0,0.0,1.0,0.0
2012-03-01 00:00:00+00:00,0.0,28,21,19,19,28,4,4,0,1.0,0.0,0.0,0.0
2012-03-02 00:00:00+00:00,1.0,33,13,19,21,30,12,8,1,0.0,0.0,0.0,0.0
2012-03-03 00:00:00+00:00,1.0,27,17,13,18,22,2,7,1,0.0,0.0,0.0,0.0
2012-03-04 00:00:00+00:00,0.0,23,12,11,17,28,11,11,0,0.0,0.0,3.0,0.0
2012-03-05 00:00:00+00:00,1.0,26,11,14,19,31,10,10,1,1.0,0.0,2.0,0.0
2012-03-06 00:00:00+00:00,1.0,23,5,12,19,27,3,4,2,1.0,0.0,0.0,0.0
2012-03-07 00:00:00+00:00,2.0,25,16,16,20,31,6,11,0,0.0,0.0,1.0,0.0
2012-03-08 00:00:00+00:00,0.0,30,14,16,13,32,13,7,0,2.0,0.0,0.0,0.0
2012-03-09 00:00:00+00:00,0.0,32,7,26,16,26,17,9,0,1.0,0.0,0.0,0.0
2012-03-10 00:00:00+00:00,1.0,28,13,16,15,32,9,5,0,0.0,0.0,1.0,0.0
2012-03-11 00:00:00+00:00,1.0,19,14,18,14,34,9,6,0,0.0,0.0,0.0,0.0
2012-03-12 00:00:00+00:00,1.0,24,7,22,20,25,6,11,0,1.0,0.0,0.0,0.0
2012-03-13 00:00:00+00:00,2.0,23,17,17,21,41,7,5,1,2.0,1.0,1.0,0.0
2012-03-14 00:00:00+00:00,1.0,18,17,26,20,31,4,6,0,0.0,0.0,0.0,0.0
2012-03-15 00:00:00+00:00,2.0,28,20,27,23,21,9,11,1,1.0,0.0,0.0,0.0
2012-03-16 00:00:00+00:00,1.0,28,14,18,28,43,9,12,1,1.0,1.0,2.0,0.0
2012-03-17 00:00:00+00:00,2.0,29,26,19,13,41,9,10,9,1.0,0.0,0.0,0.0
2012-03-18 00:00:00+00:00,1.0,22,17,23,21,30,5,15,1,3.0,2.0,0.0,0.0
2012-03-19 00:00:00+00:00,1.0,27,16,26,37,24,3,10,1,2.0,0.0,1.0,0.0
2012-03-20 00:00:00+00:00,0.0,36,23,38,27,33,9,6,1,0.0,0.0,1.0,0.0
2012-03-21 00:00:00+00:00,0.0,27,14,25,24,35,8,9,2,0.0,1.0,1.0,0.0
2012-03-22 00:00:00+00:00,1.0,21,12,21,30,26,6,9,2,2.0,2.0,0.0,0.0
2012-03-23 00:00:00+00:00,1.0,31,17,33,22,26,13,6,0,0.0,2.0,1.0,0.0
2012-03-24 00:00:00+00:00,2.0,30,14,16,11,33,16,12,1,0.0,0.0,1.0,0.0
2012-03-25 00:00:00+00:00,3.0,22,11,29,13,28,9,12,0,0.0,1.0,2.0,0.0
2012-03-26 00:00:00+00:00,2.0,30,12,33,25,26,6,16,1,3.0,0.0,0.0,0.0
2012-03-27 00:00:00+00:00,1.0,30,12,40,17,33,9,7,1,1.0,1.0,1.0,0.0
2012-03-28 00:00:00+00:00,0.0,24,13,33,18,29,8,6,2,2.0,1.0,0.0,0.0
2012-03-29 00:00:00+00:00,0.0,29,29,24,12,26,9,15,0,0.0,0.0,0.0,0.0
2012-03-30 00:00:00+00:00,1.0,24,19,20,28,21,10,10,0,1.0,0.0,1.0,0.0
2012-03-31 00:00:00+00:00,2.0,29,17,21,18,30,8,9,0,1.0,2.0,0.0,0.0
2012-04-01 00:00:00+00:00,1.0,14,16,23,21,27,8,2,0,2.0,0.0,2.0,0.0
2012-04-02 00:00:00+00:00,1.0,34,12,10,19,17,10,7,1,1.0,0.0,1.0,0.0
2012-04-03 00:00:00+00:00,1.0,36,12,15,14,23,8,8,3,1.0,0.0,0.0,0.0
2012-04-04 00:00:00+00:00,1.0,26,13,19,19,27,6,2,0,0.0,0.0,0.0,0.0
2012-04-05 00:00:00+00:00,0.0,27,12,21,22,34,4,7,1,0.0,0.0,0.0,0.0
2012-04-06 00:00:00+00:00,0.0,22,16,11,20,34,4,15,0,0.0,0.0,0.0,0.0
2012-04-07 00:00:00+00:00,2.0,29,11,16,20,18,4,6,2,1.0,0.0,1.0,0.0
2012-04-08 00:00:00+00:00,0.0,14,12,18,19,29,4,5,0,0.0,0.0,2.0,0.0
2012-04-09 00:00:00+00:00,2.0,33,9,28,32,30,8,8,1,0.0,1.0,1.0,0.0
2012-04-10 00:00:00+00:00,0.0,30,11,9,20,26,11,10,1,0.0,0.0,0.0,0.0
2012-04-11 00:00:00+00:00,0.0,32,8,20,18,24,3,7,1,1.0,0.0,0.0,0.0
2012-04-12 00:00:00+00:00,1.0,31,5,17,19,17,12,3,0,1.0,0.0,0.0,0.0
2012-04-13 00:00:00+00:00,1.0,40,12,16,25,27,10,5,0,0.0,1.0,0.0,0.0
2012-04-14 00:00:00+00:00,0.0,34,13,31,19,26,8,5,1,0.0,0.0,3.0,0.0
2012-04-15 00:00:00+00:00,5.0,19,19,21,19,32,9,7,1,0.0,0.0,0.0,0.0
2012-04-16 00:00:00+00:00,0.0,21,8,15,29,33,4,5,1,2.0,1.0,2.0,0.0
2012-04-17 00:00:00+00:00,1.0,30,24,27,20,36,5,12,3,0.0,1.0,1.0,0.0
2012-04-18 00:00:00+00:00,2.0,31,11,34,35,26,9,13,1,2.0,0.0,1.0,0.0
2012-04-19 00:00:00+00:00,0.0,32,17,24,21,41,10,11,0,0.0,2.0,0.0,0.0
2012-04-20 00:00:00+00:00,0.0,39,14,27,26,32,6,11,1,1.0,1.0,0.0,0.0
2012-04-21 00:00:00+00:00,1.0,18,17,24,11,27,5,6,0,1.0,1.0,0.0,0.0
2012-04-22 00:00:00+00:00,0.0,20,14,26,11,20,10,7,1,1.0,1.0,0.0,0.0
2012-04-23 00:00:00+00:00,0.0,25,14,25,25,14,7,6,0,0.0,1.0,3.0,0.0
2012-04-24 00:00:00+00:00,0.0,28,10,25,20,23,9,6,0,2.0,0.0,1.0,0.0
2012-04-25 00:00:00+00:00,3.0,35,15,18,24,30,6,14,0,1.0,1.0,0.0,0.0
2012-04-26 00:00:00+00:00,1.0,25,10,21,27,16,9,7,3,0.0,0.0,1.0,0.0
2012-04-27 00:00:00+00:00,0.0,32,14,28,30,26,13,7,0,0.0,0.0,0.0,0.0
2012-04-28 00:00:00+00:00,0.0,27,14,22,21,28,12,6,1,1.0,1.0,1.0,0.0
2012-04-29 00:00:00+00:00,1.0,25,17,20,11,22,13,9,0,2.0,0.0,0.0,0.0
2012-04-30 00:00:00+00:00,1.0,29,9,18,23,26,10,8,0,1.0,1.0,0.0,0.0
2012-05-01 00:00:00+00:00,3.0,45,14,27,32,28,11,10,1,0.0,1.0,0.0,0.0
2012-05-02 00:00:00+00:00,1.0,31,13,13,16,35,15,10,0,0.0,0.0,0.0,0.0
2012-05-03 00:00:00+00:00,0.0,41,16,14,19,27,6,4,0,1.0,0.0,1.0,0.0
2012-05-04 00:00:00+00:00,0.0,32,12,18,22,23,9,4,0,0.0,0.0,1.0,0.0
2012-05-05 00:00:00+00:00,2.0,26,18,28,13,36,7,11,1,0.0,1.0,0.0,0.0
2012-05-06 00:00:00+00:00,2.0,32,29,18,17,34,8,7,0,0.0,1.0,1.0,0.0
2012-05-07 00:00:00+00:00,1.0,39,12,28,24,25,8,19,1,1.0,1.0,0.0,0.0
2012-05-08 00:00:00+00:00,0.0,33,14,28,18,26,16,3,3,0.0,1.0,3.0,0.0
2012-05-09 00:00:00+00:00,1.0,29,8,17,23,28,8,9,1,0.0,1.0,1.0,0.0
2012-05-10 00:00:00+00:00,0.0,32,16,18,17,25,7,6,0,0.0,0.0,0.0,0.0
2012-05-11 00:00:00+00:00,0.0,39,9,13,21,31,13,8,1,1.0,1.0,0.0,0.0
2012-05-12 00:00:00+00:00,1.0,31,14,36,21,19,12,11,0,0.0,0.0,0.0,0.0
2012-05-13 00:00:00+00:00,0.0,35,15,24,17,45,6,13,0,0.0,0.0,3.0,0.0
2012-05-14 00:00:00+00:00,1.0,30,14,29,21,20,13,8,4,0.0,0.0,1.0,0.0
2012-05-15 00:00:00+00:00,2.0,43,22,23,25,31,9,7,0,0.0,1.0,0.0,0.0
2012-05-16 00:00:00+00:00,0.0,28,21,16,29,23,10,7,1,1.0,1.0,1.0,0.0
2012-05-17 00:00:00+00:00,1.0,44,18,18,20,25,11,13,4,0.0,0.0,0.0,0.0
2012-05-18 00:00:00+00:00,0.0,46,7,18,26,32,10,6,1,0.0,0.0,2.0,0.0
2012-05-19 00:00:00+00:00,0.0,34,22,33,18,30,8,4,3,1.0,1.0,0.0,0.0
2012-05-20 00:00:00+00:00,0.0,25,21,31,18,34,8,9,2,1.0,2.0,0.0,0.0
2012-05-21 00:00:00+00:00,2.0,22,8,24,29,24,8,8,0,3.0,0.0,0.0,0.0
2012-05-22 00:00:00+00:00,1.0,36,14,18,24,25,12,8,1,3.0,0.0,1.0,0.0
2012-05-23 00:00:00+00:00,1.0,45,15,27,17,33,6,11,0,2.0,0.0,1.0,0.0
2012-05-24 00:00:00+00:00,1.0,34,20,17,28,29,10,10,1,1.0,0.0,2.0,2.0
2012-05-25 00:00:00+00:00,4.0,37,19,25,34,24,13,7,0,0.0,0.0,0.0,0.0
2012-05-26 00:00:00+00:00,1.0,38,15,16,23,37,10,6,2,0.0,1.0,2.0,0.0
2012-05-27 00:00:00+00:00,0.0,21,14,21,15,25,20,13,1,0.0,2.0,1.0,2.0
2012-05-28 00:00:00+00:00,0.0,21,21,17,25,35,10,7,1,1.0,1.0,3.0,0.0
2012-05-29 00:00:00+00:00,1.0,32,20,16,22,34,8,3,2,2.0,0.0,1.0,0.0
2012-05-30 00:00:00+00:00,2.0,37,16,19,25,29,7,4,0,0.0,0.0,0.0,0.0
2012-05-31 00:00:00+00:00,0.0,38,17,13,30,39,10,11,0,2.0,0.0,1.0,0.0
2012-06-01 00:00:00+00:00,3.0,47,6,18,26,27,13,11,2,2.0,1.0,0.0,0.0
2012-06-02 00:00:00+00:00,0.0,30,17,11,17,29,14,10,0,1.0,1.0,2.0,0.0
2012-06-03 00:00:00+00:00,0.0,32,14,3,15,32,9,11,1,0.0,2.0,1.0,0.0
2012-06-04 00:00:00+00:00,1.0,26,18,13,18,23,14,6,1,1.0,1.0,2.0,2.0
2012-06-05 00:00:00+00:00,2.0,28,8,12,20,22,15,17,1,0.0,0.0,3.0,0.0
2012-06-06 00:00:00+00:00,1.0,34,13,16,14,27,13,10,1,1.0,0.0,0.0,0.0
2012-06-07 00:00:00+00:00,0.0,38,11,24,13,31,6,9,2,0.0,0.0,0.0,0.0
2012-06-08 00:00:00+00:00,2.0,34,21,27,24,28,9,10,1,0.0,0.0,1.0,0.0
2012-06-09 00:00:00+00:00,2.0,37,18,15,17,27,9,2,0,1.0,3.0,0.0,0.0
2012-06-10 00:00:00+00:00,3.0,28,13,16,18,40,5,9,1,0.0,0.0,0.0,0.0
2012-06-11 00:00:00+00:00,1.0,36,18,17,15,36,15,17,1,1.0,0.0,1.0,0.0
2012-06-12 00:00:00+00:00,1.0,35,9,15,15,15,16,7,0,1.0,1.0,0.0,0.0
2012-06-13 00:00:00+00:00,1.0,39,19,15,19,25,10,16,1,0.0,2.0,0.0,0.0
2012-06-14 00:00:00+00:00,1.0,36,12,13,22,32,14,11,0,0.0,0.0,1.0,0.0
2012-06-15 00:00:00+00:00,2.0,42,14,13,25,24,5,12,0,1.0,1.0,0.0,0.0
2012-06-16 00:00:00+00:00,0.0,39,18,20,22,30,7,11,0,0.0,2.0,0.0,0.0
2012-06-17 00:00:00+00:00,4.0,25,12,14,10,33,14,10,0,0.0,0.0,0.0,0.0
2012-06-18 00:00:00+00:00,3.0,36,15,16,19,19,15,10,1,1.0,1.0,0.0,0.0
2012-06-19 00:00:00+00:00,0.0,28,15,11,17,25,11,13,1,0.0,1.0,1.0,0.0
2012-06-20 00:00:00+00:00,0.0,38,15,23,16,26,11,13,0,0.0,2.0,1.0,0.0
2012-06-21 00:00:00+00:00,2.0,43,18,19,17,25,14,20,0,4.0,0.0,0.0,0.0
2012-06-22 00:00:00+00:00,1.0,50,17,25,19,24,17,13,1,1.0,0.0,0.0,0.0
2012-06-23 00:00:00+00:00,0.0,33,8,22,17,30,11,11,0,1.0,0.0,0.0,0.0
2012-06-24 00:00:00+00:00,1.0,34,16,16,19,33,14,6,2,4.0,1.0,1.0,0.0
2012-06-25 00:00:00+00:00,1.0,24,13,22,29,19,11,9,0,0.0,0.0,0.0,0.0
2012-06-26 00:00:00+00:00,2.0,26,10,29,22,39,10,18,0,0.0,0.0,1.0,0.0
2012-06-27 00:00:00+00:00,1.0,44,17,35,28,14,10,11,0,1.0,0.0,0.0,0.0
2012-06-28 00:00:00+00:00,1.0,37,16,26,21,22,18,10,0,0.0,0.0,0.0,0.0
2012-06-29 00:00:00+00:00,2.0,29,10,20,32,25,12,9,0,0.0,1.0,1.0,0.0
2012-06-30 00:00:00+00:00,1.0,25,12,22,28,26,8,11,1,0.0,1.0,0.0,0.0
2012-07-01 00:00:00+00:00,2.0,32,17,19,34,22,13,10,1,0.0,1.0,0.0,0.0
2012-07-02 00:00:00+00:00,1.0,38,11,18,23,13,11,4,1,0.0,0.0,0.0,0.0
2012-07-03 00:00:00+00:00,1.0,36,21,29,26,25,8,10,0,2.0,1.0,1.0,1.0
2012-07-04 00:00:00+00:00,1.0,35,15,21,19,30,7,16,0,0.0,0.0,0.0,0.0
2012-07-05 00:00:00+00:00,1.0,22,21,19,16,29,5,7,0,0.0,0.0,3.0,0.0
2012-07-06 00:00:00+00:00,0.0,27,15,23,26,20,13,7,0,0.0,1.0,1.0,0.0
2012-07-07 00:00:00+00:00,0.0,32,17,17,20,31,14,7,0,1.0,2.0,0.0,0.0
2012-07-08 00:00:00+00:00,1.0,25,18,28,16,21,17,4,1,0.0,0.0,1.0,0.0
2012-07-09 00:00:00+00:00,1.0,30,11,16,16,16,11,4,0,0.0,0.0,0.0,0.0
